SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2_NTC,113,INSC20138,12/10/2021 1:05,Negative,,,Ruo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2_NTC,113,2,Target,GeneN_1,NotAmplified,11.5,179.6722412,166.0995483,152.0462036,140.7623291,130.1651001,120.5749512,111.946106,104.598999,98.85406494,94.45953369,90.17944336,87.4786377,84.57183838,82.35168457,80.24597168,78.36914063,76.53808594,74.61547852,72.30377197,70.12939453,68.06945801,66.39862061,64.91088867,63.67492676,62.43896484,61.45477295,60.67657471,59.9899292,59.39483643,59.07440186,58.57086182,58.09020996,57.76977539,57.63244629,57.44934082,57.15179443,56.96868896,56.96868896,56.94580078,56.80847168,56.67114258,56.83135986,56.64825439,56.48803711,56.51092529,56.71691895,56.7855835,56.99157715,56.87713623,57.0602417,57.03735352,57.15179443,57.12890625,57.49511719,57.40356445,57.3348999,57.51800537,57.56378174,57.54089355,57.72399902,57.65533447,57.88421631,58.15887451,58.11309814,58.36486816,58.43353271,58.63952637,58.75396729,59.05151367,59.23461914,59.41772461,59.39483643,59.37194824,59.46350098,59.57794189,60.03570557,60.05859375,60.17303467,60.37902832,60.65368652,60.58502197,60.60791016,60.81390381,61.1114502,61.18011475,61.18011475,61.29455566,61.72943115,62.07275391,62.6449585,62.73651123,62.75939941,62.94250488,63.07983398,63.14849854,63.42315674,63.58337402,63.76647949,64.13269043,64.29290771,64.453125,64.63623047,64.79644775,64.93377686,65.07110596,65.29998779,65.46020508,65.64331055,65.87219238,66.07818604,66.21551514,66.51306152,66.71905518,66.90216064,67.1081543,67.3828125,67.56591797,67.81768799,68.00079346,68.20678711,68.43566895,68.57299805,68.80187988,69.16809082,69.35119629,69.58007813,69.85473633,69.99206543,70.26672363,70.47271729,70.61004639,70.81604004,71.09069824,71.31958008,71.54846191,71.80023193,71.93756104,72.23510742,72.37243652,72.64709473,72.78442383,73.05908203,73.31085205,73.56262207,73.74572754,73.95172119,74.08905029,74.18060303,74.40948486,74.61547852,74.75280762,74.86724854,75.00457764,75.16479492,75.25634766,75.41656494,75.50811768,75.64544678,75.80566406,75.80566406,76.12609863,76.171875,76.26342773,76.51519775,76.5838623,76.62963867,76.92718506,76.97296143,77.15606689,77.27050781,77.4307251,77.52227783,77.63671875,77.75115967,77.81982422,78.00292969,78.34625244,78.34625244,78.46069336,78.78112793,,,,,,,,,,
N2_NTC,113,3,Target,GeneN_2,NotAmplified,16.9,272.7127075,253.4866333,234.3063354,217.3461914,202.0339966,188.2781982,175.8728027,166.6946411,159.3704224,153.968811,149.597168,145.866394,143.4631348,140.6707764,138.5192871,136.7340088,135.269165,133.8272095,132.4768066,131.3781738,130.3253174,129.4555664,128.5629272,127.8305054,126.9836426,126.0910034,125.1296997,124.0997314,123.2070923,122.2915649,121.1929321,120.2774048,119.6136475,119.0643311,118.4921265,117.9656982,117.6452637,117.5079346,117.5537109,117.3706055,117.3477173,117.5308228,117.7368164,118.057251,118.5150146,118.7438965,119.0185547,119.2703247,119.4992065,120.0256348,120.6893921,121.3531494,121.7880249,122.2000122,122.4060059,122.795105,123.3444214,123.7564087,124.1226196,124.3972778,124.7406006,125.1754761,125.5187988,125.7247925,126.1825562,126.5258789,126.914978,127.3498535,127.8533936,128.2653809,128.8375854,129.2037964,129.8675537,130.279541,130.6686401,131.1950684,131.4468384,131.6757202,131.8817139,132.1563721,132.2250366,132.270813,132.4310303,132.4081421,132.6828003,132.6599121,132.7056885,132.8659058,133.2550049,133.2778931,133.392334,133.5296631,133.7127686,133.7356567,133.8729858,134.1018677,134.262085,134.262085,134.3765259,134.4680786,134.6054077,134.7198486,134.9716187,134.9945068,135.1089478,135.1776123,135.2005005,135.383606,135.4293823,135.6124878,135.4064941,135.5209351,135.7269287,135.7955933,135.7955933,135.7727051,135.8413696,135.6582642,135.6124878,135.635376,135.7269287,135.7040405,135.7727051,135.9329224,135.8642578,136.0015869,135.9558105,136.0702515,136.0931396,136.0473633,135.9558105,135.7040405,135.9329224,135.9100342,135.9100342,135.887146,135.8413696,135.8642578,135.887146,136.2762451,136.3220215,136.2762451,136.3220215,136.3677979,136.390686,136.3220215,136.2533569,136.3220215,136.390686,136.2991333,136.3449097,136.2991333,136.4135742,136.4135742,136.3449097,136.4822388,136.5509033,136.5280151,136.4822388,136.390686,136.4135742,136.4593506,136.4364624,136.5737915,136.5280151,136.4822388,136.4822388,136.505127,136.4135742,136.390686,136.8255615,136.7111206,136.6424561,136.5966797,136.5509033,136.5966797,136.6195679,136.6424561,136.6195679,136.7797852,,,,,,,,,,
N2_NTC,113,4,Target,GeneM_1,NotAmplified,9.8,471.1074829,417.8695679,371.0403442,331.8099976,300.2471924,273.6282349,251.5411377,233.6654663,219.4747925,207.2982788,198.2574463,191.7572021,185.256958,179.3746948,174.2935181,168.8690186,164.5202637,160.2630615,156.6238403,152.1606445,146.7132568,141.8609619,137.512207,133.7585449,130.3939819,127.7160645,125.2670288,123.0926514,121.307373,119.7509766,118.0343628,116.3864136,115.2648926,114.1662598,113.4567261,112.7243042,112.4267578,111.9689941,111.5112305,111.2823486,111.2365723,111.0305786,110.4812622,110.1837158,109.6572876,109.6801758,109.5657349,109.7259521,109.4741821,109.3139648,109.588623,109.8403931,109.6115112,109.2910767,109.9319458,110.5728149,111.4883423,111.3739014,111.5112305,111.579895,111.579895,111.7858887,111.6943359,111.8774414,112.2436523,112.1749878,112.5640869,112.8845215,112.6785278,112.701416,112.7471924,112.9074097,114.6011353,114.692688,114.6697998,115.0588989,115.5166626,115.9057617,116.065979,116.3864136,116.1575317,116.1575317,116.2261963,116.5008545,116.4321899,116.5237427,116.2948608,116.4093018,116.4550781,116.5466309,116.7526245,116.8212891,117.1188354,117.0272827,117.1417236,117.7368164,117.8512573,117.9885864,118.0801392,118.0114746,118.309021,118.5379028,118.3547974,118.6065674,118.4463501,118.2403564,119.5220947,119.4763184,119.3161011,119.6594238,119.682312,119.6136475,119.7509766,119.8196411,119.5449829,119.7280884,119.8425293,119.7509766,119.7967529,120.1171875,120.1171875,120.0942993,120.0485229,120.9869385,121.1700439,121.1471558,121.055603,120.9869385,121.0327148,120.9411621,120.9411621,120.9869385,121.2158203,121.1929321,121.3531494,121.4675903,121.5133667,121.3989258,121.421814,121.6506958,121.7880249,121.8109131,122.7035522,122.7264404,123.2528687,123.3215332,123.664856,123.8479614,124.0768433,124.0081787,124.0539551,124.0997314,124.1912842,124.1226196,124.1226196,124.3286133,124.3972778,124.4430542,124.420166,124.4888306,124.6032715,124.7634888,125.0839233,125.2670288,125.3356934,125.3356934,125.4730225,125.6332397,125.6790161,125.7247925,126.3427734,126.2741089,126.1825562,126.3656616,126.3656616,126.6860962,126.7089844,126.8005371,126.914978,127.2125244,,,,,,,,,,
N2_NTC,113,5,Target,GeneM_2,NotAmplified,9.7,327.0263672,294.9829102,263.2141113,237.8997803,215.4464722,197.479248,181.7779541,168.4799194,160.2859497,158.9355469,151.9088745,147.2167969,147.7432251,144.6762085,142.2271729,139.6408081,136.3220215,132.1563721,128.7918091,122.2915649,118.0343628,114.0518188,110.9161377,108.1237793,105.46875,103.5461426,101.8753052,100.6393433,99.58648682,98.80828857,97.8012085,96.9543457,96.22192383,95.67260742,95.60394287,95.12329102,94.82574463,94.55108643,94.00177002,93.54400635,93.52111816,93.49822998,93.22357178,93.65844727,93.77288818,93.63555908,94.1619873,94.20776367,93.86444092,93.84155273,93.79577637,93.52111816,93.56689453,93.22357178,93.24645996,93.49822998,93.79577637,93.45245361,93.52111816,93.65844727,93.63555908,94.55108643,95.12329102,94.82574463,94.96307373,95.35217285,96.19903564,96.49658203,96.13037109,96.15325928,96.19903564,96.38214111,96.08459473,95.58105469,96.10748291,96.03881836,96.01593018,96.03881836,96.8170166,97.86987305,97.77832031,97.61810303,97.86987305,98.3505249,98.14453125,98.62518311,98.57940674,99.83825684,100.479126,100.479126,100.5935669,101.234436,101.4175415,101.1657715,101.0742188,101.1428833,100.9140015,101.3031006,101.0742188,101.0513306,101.0971069,101.0513306,101.0971069,101.1199951,101.1428833,101.1886597,101.4175415,101.4862061,101.4175415,101.348877,101.2115479,101.3946533,101.3259888,101.2573242,101.7837524,101.6464233,101.6464233,101.4862061,102.1270752,102.1499634,102.2186279,102.1728516,102.1728516,104.9423218,104.6905518,104.5761108,105.0567627,104.8965454,105.1483154,104.7821045,104.7134399,104.6676636,104.6676636,104.7821045,104.8049927,104.6218872,104.6905518,104.6676636,105.5145264,105.5145264,105.3771973,105.3314209,105.8807373,105.9951782,105.8120728,105.8578491,105.8120728,105.7434082,105.7434082,105.7434082,105.7891846,105.9265137,106.338501,106.2698364,106.2698364,106.1553955,105.9951782,106.0409546,106.0638428,106.0180664,106.2011719,106.1553955,106.1096191,106.2011719,106.2240601,106.2698364,106.4987183,106.7962646,107.1166992,107.2998047,107.1853638,107.1853638,107.1166992,107.2998047,107.3455811,107.5744629,107.6431274,107.5744629,107.6889038,107.9177856,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
